# EspanolWordsRaw.txt — Spanish word list. Source: hermitdave/FrequencyWords OpenSubtitles-2016 es_full
# (CC-BY-SA). Filtered to Spanish-alphabet words, source count >= 10 (drops typo tail); counts
# linearly scaled so top approx 1.2M. Fields: word;rawFreq
# 2026-07: purged ~17k English/foreign contamination entries (untranslated subtitle noise: English
# vocabulary with well-known Spanish equivalents, anglophone proper names, English-spelling exonyms).
# Kept: established loanwords/anglicisms, Spanish clitic forms, Spanish names/exonyms, scientific terms.
# 2026-07: mechanical noise pass (layout-analyzer tools/clean_espanol_corpus.py): removed 940 entries — multi-accent, qú, tripled letters, invalid ü, rare accent-typos of common words. See .removed.txt for the list.
# 2026-07: mechanical noise pass (layout-analyzer tools/clean_espanol_corpus.py): removed 63 entries — multi-accent, qú, tripled letters, invalid ü, rare accent-typos of common words. See .removed.txt for the list.
# 2026-08: case seeds (5th field lower:title, Vietnamese precedent) regenerated from Spanish
# Wikipedia (CC BY-SA 4.0, 2026-08 pages-articles dump, 34.2M extracted sentences),
# MID-SENTENCE capitalization (sentence-initial and post-.!?…:/quote/¿¡/dash tokens skipped).
# Register correction: subtitle rawFreq scaled by k=21.686 (median wiki/subtitle ratio, top-20
# words) to expected wiki count; missing wiki mass counts as lowercase (kills Notre-Dame-style
# collocation bias); title share >=90% trusted only when word attested >=5% of expected mass.
# Evidence thresholds scaled to corpus size (N>=855, T>=103 ~ Leipzig-run 25/3 per token).
cautivo;41;;;3:1
coje;41
preguntaremos;41
angular;41
portadas;41
agonizando;41
jer;41
apagues;41
cambiarnos;41
secundarias;41
encargarán;41
silvio;41;;;0:4
sondeo;41;;;3:1
mimo;41
quantico;41
vacilando;41
interino;41
babeando;41
cambiante;41
callara;41
comprometo;41
salvarás;41
asuma;41
anticonceptivos;41
macao;41;;;0:4
convulsión;41
conejitos;41
esclavas;41;;;3:1
voss;41
juntó;41
parloteo;41
dándonos;41
toscana;41;;;1:4
gretel;41
reduzca;41
molestaste;41
furtivo;40
gamberros;40
rectitud;40
mensajera;40
reclutando;40
escorpiones;40
sarajevo;40;;;0:4
costara;40
repetimos;40
cedido;40
asistí;40
raciales;40
sonríen;40
acosa;40
criterios;40
desplomó;40
nómadas;40
volvíamos;40
borrada;40
tamabin;40
explíquese;40
ofrecerá;40
negrata;40
cautiva;40
confiaste;40
consolador;40
mesada;40
apego;40
encarcelamiento;40
karsten;40
patee;40
triturador;40
cocinó;40
cansan;40
melena;40;;;3:1
estimulantes;40
declaramos;40
ingenuidad;40
deportado;40
lavaste;40
informativa;40;;;3:1
pesqué;40
fotocopiadora;40
remediar;40
seiscientos;40
camaro;40
tov;40
fingiré;40
infusión;40
drogarse;40
desvía;40
kryten;40
sospechó;40
cana;40
incapacitado;40
vistió;40
consumía;40
pandey;40
quemas;40
confundo;40
rezas;40
pimiento;40
lanzaré;40
patineta;40
corpiño;40
gibraltar;40;;;0:4
comprendía;40
shana;40
recibidos;40
obligarlo;40
sondas;40
triangular;40
difuntos;40;;;3:1
goya;40;;;0:4
im;40;;;3:1
carcajadas;40
aliadas;40;;;3:1
mejoría;40
gotea;40
resort;40;;;1:3
requiera;40
quitártelo;40
burló;40
quid;40
comed;40
tenientes;40;;;3:1
semáforos;40
guiada;40
movían;40
operativa;40;;;3:1
matanzas;40;;;2:2
hightower;40
informé;40
contagió;40
califa;40
separémonos;40
acercará;40
encargaba;40
australiana;40;;;3:1
támesis;40;;;0:4
desmayarse;40
astrónomo;40
conectó;40
devotos;40
sáquenlos;40
atajos;40
desfiladero;40
desvió;40
apartes;40
adoptaron;40
actuará;40
distraiga;40
reportaron;40
describa;40
mantis;40;;;3:1
exterminio;40
revelando;40
nacemos;40
recordarla;40
ayudare;40
derrotarlo;40
habita;40
veintitrés;40
dandi;40
interpreto;40
notificar;40
impredecibles;40
caminaremos;40
extrañaremos;40
blindados;40
mathieu;40;;;0:4
guárdatelo;40
dínoslo;40
páramo;40;;;2:2
intereso;40
yugo;40;;;3:1
dougal;40
tallas;40
sufriste;40
puntadas;40
franck;40;;;0:4
transcripciones;40
ninos;40
patearle;40
tecnologia;40
tendiendo;40
rebota;40
ofrecería;40
digestión;40
zeppelin;40;;;0:4
premeditación;40
contagio;40
transfirió;40
hansel;40
necesitarla;40
remen;40
escribirla;40
arrojen;40
hincha;40
joker;40;;;0:4
paralítico;40
apoyaba;40
zarpa;40
signe;40
clandestinidad;40
participe;40
persas;40
fichado;40
insólito;40
costear;40
carpas;40
guárdala;40
interesara;40
diciéndolo;40
arriesgue;40
posters;40
trust;40;;;0:4
preparate;40
allende;40;;;0:4
consorcio;40;;;2:2
ecosistema;40
lian;40
barriendo;40
prepararle;40
cortaremos;40
jugaría;40
bolsita;40
primitivas;40
intrigas;40
stubbs;40
negamos;40
carniceros;40
permitidme;40
establezca;40
experimentó;40
integrado;40
ligeras;40
derribarlo;40
jaclyn;40
participan;40
registradas;40
mclaren;40
dormiría;40
pina;40;;;0:4
edema;40
ingenuos;40
narn;40
perpetrador;40
tugurio;40
contenida;40
ahorré;40
turística;40
rededor;40
desplegar;40
fatales;40
mándale;40
olimpia;40;;;0:4
desarrollada;40
repelente;40
mall;40;;;0:4
periodos;40
postraumático;40
liberé;40
interrogaron;40
maquinista;40;;;3:1
bojack;40
latte;40
arduo;40
cerrarán;40
acercaré;40
ahorraré;40
urnas;40
escanear;40
yemen;40;;;0:4
partidario;40
gordinflón;40
faber;40;;;0:4
produzca;40
goku;40
mintiéndome;40
encriptado;40
leprosos;40
ricitos;40
infamia;40
raul;40
ayudaran;40
tranqui;40
traicionas;40
cacerola;40
guionistas;40
comprarás;40
suplicó;40
ponías;40
repórtese;40
resguardo;40;;;3:1
rastreé;40
aporte;40
estrechos;40
arrepentida;40
catalizador;40
agradeces;40
bela;40;;;0:4
hallará;40
discutiré;40
reencuentro;40
vendidas;40
óvulo;40
lastimo;40
corporativos;40
turín;40;;;0:4
escogiendo;40
mimada;40
conspiradores;40
construidas;40
groot;40
tenernos;40
emborracha;40
wah;40
abrazado;40
femoral;40
supieses;40
transmiten;40
emotiva;40
recurrente;40
saltaba;40
inaugural;40
psicólogos;40
aferra;40
alimentados;40
cenemos;40
ascendieron;40
tutores;40
productiva;40
truchas;40;;;3:1
calaña;40
caprica;40
desfilar;40
regulador;40;;;3:1
impulsar;40
fealdad;40
compiten;40
incorregible;40
tardamos;40
desalojo;40
dichosa;40
rai;40;;;0:4
vencerlos;40
bloqueadas;40
stackhouse;40
pajaro;40
excursiones;40
tripulante;40
notaría;40
hinchados;40
damelo;40
telarañas;40
conduzcan;40
kyoko;40
toquéis;40
descaradamente;40
emborracharte;40
aseguraba;40
gruta;40;;;3:1
cavernícola;40
encinta;40
oportunista;40
implicar;40
despiértame;40
enterada;40
dejándote;40
wentworth;40
anchoas;40
identificarla;40
majestuoso;40
aguijón;40
transfirieron;40
continuara;40
tabletas;40
mírese;40
laverne;40
maniaco;40
nominados;40
progresista;40;;;2:2
drago;40;;;1:3
apoyará;40
contada;40
peludas;40
gerda;40
presumiblemente;40
honorario;40;;;3:1
correspondido;40
same;40;;;2:2
apoyen;40
durara;40
torniquete;40
petrolero;40;;;3:1
rubin;40;;;0:4
realismo;40
patriótico;40;;;2:2
contaban;40
súplica;40
hardman;40
servicial;40
informáticos;40
consideraban;40
hundirá;40
nisha;40
cancelaré;40
cariños;40
cari;40
recogía;40
ganarles;40
interprete;40
úsala;40
lolita;40;;;0:4
grosería;40
dupont;40;;;0:4
saboteador;40
alina;40
deficiente;40
costados;40
tócalo;40
conformarse;40
negrito;40
herodes;40;;;0:4
empujarlo;40
salpicadura;40
alojado;40
especímenes;40
burguesía;40
preferidos;40
dci;40
despreocupado;40
galletita;40
machista;40
sandeces;40
seguirían;40
goran;40
morboso;40
aquélla;40
sonrie;40
reflejar;40
monitorear;40
desaparecía;40
tenue;40
sri;40;;;0:4
eternos;40;;;2:2
trav;40
neurólogo;40
patinando;40
tre;40
emiten;40
malcriada;40
lamentes;40
bombear;40
inyectado;40
veintiuno;39
combatiente;39;;;3:1
alfil;39;;;3:1
doblo;39
caprichosa;39
persiguieron;39
lorelei;39
visor;39;;;3:1
encontrasteis;39
soberanía;39
advirtieron;39
obligo;39
próspera;39
penetrante;39
confesarme;39
molestamos;39
jadeando;39
bibliotecas;39;;;3:1
reemplazó;39
magnolia;39
automáticos;39
administrativa;39
rifa;39
magog;39
delinda;39
pisé;39
sat;39
sarge;39
esfuerces;39
discutían;39
desangrado;39
paramount;39;;;0:4
calmas;39
galápagos;39;;;0:4
sumisión;39
traficando;39
díficil;39
apoplejía;39
almacen;39
inyectar;39
encargan;39
samurái;39;;;3:1
inquebrantable;39
quiosco;39
empacado;39
debs;39
subirán;39
sintiéndose;39
bayonetas;39
obedezca;39
guru;39
estanterías;39
improvisando;39
encantamiento;39
causton;39
íntimamente;39
cortarán;39
aconsejado;39
hacérmelo;39
encerré;39
requería;39
suspendió;39
ajenas;39
caminante;39;;;3:1
oren;39
israelitas;39
stef;39
soñadores;39
sayonara;39
obsoleto;39
suturas;39
irrefutable;39
callum;39
perseguí;39
indagar;39
preocupadas;39
pondre;39
antiguamente;39
apoyé;39
boa;39;;;1:3
honestas;39
fisiología;39;;;3:1
admitiré;39
comernos;39
alana;39
montalbano;39
besara;39
evidentes;39
ciérralo;39
locación;39
afligida;39
coleando;39
masacrados;39
dreyfus;39;;;0:4
encriptación;39
tiranos;39
tableta;39
montaba;39
pagarnos;39
geraldine;39
membresía;39
juzgada;39
puf;39
exposiciones;39
enterraste;39
rikki;39
impresionarte;39
pintados;39
charmaine;39
retina;39
reprimir;39
curarla;39
crónicas;39;;;3:1
salvajemente;39
desagrada;39
rebeldía;39
supermercados;39
irrelevantes;39
miercoles;39
existirá;39
llenamos;39
hana;39;;;0:4
rei;39;;;1:3
reservó;39
carmesí;39;;;3:1
jubilados;39;;;3:1
inmundicia;39
revelará;39
tiemblo;39
nance;39
embrollo;39
mamacita;39
tumbar;39
resentida;39
sexos;39
fibrilación;39
aconsejar;39
cúbicos;39
alterados;39
ahorcar;39
continuando;39
abner;39
minúsculo;39
massimo;39;;;0:4
contestarme;39
sofie;39
toallitas;39
doggett;39
viajaremos;39
desinteresado;39
quiebre;39
follarme;39
lanka;39;;;0:4
kenya;39
temblaba;39
pulsos;39
podridas;39
orificios;39
xanax;39
pociones;39
eugenia;39;;;0:4
frialdad;39
suscripción;39
insurgentes;39;;;3:1
moribundos;39
quererla;39
avistamiento;39
malgastado;39
raph;39
pirado;39
marcharos;39
pesticidas;39
acumula;39
trask;39
adelantando;39
montarlo;39
nassau;39;;;0:4
pajita;39
aww;39
xvii;39
groseros;39
pesetas;39
decepcioné;39
capturan;39
objetar;39
ferrara;39;;;0:4
portarte;39
mili;39
rancio;39
fotografiado;39
prolongado;39
standing;39;;;1:3
arrepentimientos;39
fuerais;39
frescura;39
sofa;39
conspirar;39
afección;39
mota;39;;;1:3
astro;39;;;3:1
apena;39
delicadamente;39
renoir;39;;;0:4
asustarlos;39
olímpica;39;;;3:1
otelo;39
tontito;39
voladoras;39
desmaya;39
davina;39
valeroso;39
angelitos;39
magnetismo;39
reclamando;39
cutre;39
esfumó;39
pee;39
mercaderes;39
audífonos;39
prefectura;39;;;3:1
propaga;39
macizo;39;;;3:1
atrayendo;39
lepra;39;;;3:1
entraban;39
tragarse;39
empleadas;39
imperios;39;;;3:1
violines;39
soames;39
violarme;39
aparecería;39
jordi;39;;;0:4
casándose;39
bonificación;39
apagamos;39
recibidor;39
documentar;39
liberador;39
reanudar;39
palomar;39;;;1:3
chloé;39
matutina;39
decidamos;39
gruñido;39
retracto;39
gustarán;39
directivos;39
remodelación;39
seleccionados;39
elaborada;39
agridulce;39
soto;39;;;0:4
sacaran;39
neuronal;39
hobbit;39;;;3:1
papal;39
acampando;39
flautista;39
revuelve;39
batas;39
inmaculada;39;;;0:4
estribillo;39
enganchada;39
simulador;39
contradicciones;39
monstruosidad;39
atontado;39
emerge;39
insinuó;39
dirigible;39
pomposo;39
fracasé;39
arrestarla;39
incriminar;39
indiscreción;39
transformando;39
bailó;39
remediarlo;39
nakamura;39;;;0:4
anchas;39
diríjase;39
jaquecas;39
salvemos;39
advirtiendo;39
jarras;39
buscáis;39
plática;39
comités;39;;;3:1
fiables;39
muffin;39
atraparan;39
lanie;39
relacionan;39
doscientas;39
suponia;39
pichón;39
expuso;39
espontáneamente;39
traicionada;39
nisiquiera;39
explosion;39
desconfiado;39
savia;39
pines;39;;;3:1
kilogramos;39
afiladas;39
sexi;39
tranquilizate;39
cardíacos;39
hawaiana;39
cáscaras;39
hito;39
decepcionaré;39
rogue;39;;;0:4
flojos;39
ordeñar;39
mantenerle;39
molesté;39
pacotilla;39
nepal;39;;;0:4
haciéndonos;39
mead;39;;;0:4
martillos;39
rikers;39
estrenar;39
vinick;39
recolectando;39
cosiendo;39
enojará;39
rendirá;39
candente;39
complacerte;39
mostrárselo;39
reclaman;39
exigimos;39
desafio;39
harald;39;;;0:4
avalon;39;;;0:4
devorar;39
apostaré;39
dependo;39
insistas;39
bergen;39;;;0:4
dañadas;39
codiciosos;39
inmunes;39
cazavampiros;39
xiv;39
coqueta;39
neurosis;39
recojas;39
esforcé;39
comenta;39
patillas;39
propiamente;39
beneficiarse;39
acordarse;39
contrataría;39
arrancada;39
colombianos;39
griegas;39
enojé;39
tirara;39
zhou;39;;;0:4
estornudo;39
motosierra;39
libanés;39;;;3:1
mcdeere;39
calumnias;39
afrontémoslo;39
rompía;39
empeore;39
condeno;39
rindiendo;39
dispersión;39
fm;39
extintor;39
desdichada;39
navales;39;;;3:1
resorte;39
horrenda;39
noten;39
pelaje;39
saludan;39
ancestrales;39
arruga;39
seudónimo;39
sobreviviendo;39
morley;39;;;0:4
convencieron;39
budistas;39
incendia;39
toquemos;39
peatones;39
zafiro;39;;;2:2
caries;39
baliza;39
estarias;38
gachas;38
despistado;38
sunil;38
remotas;38
leproso;38
melodrama;38
determinados;38
evolucionando;38
prohibo;38
amoníaco;38
aseguraos;38
capitalistas;38
desapariciones;38
chocando;38
fervor;38
listón;38
idear;38
ponértelo;38
microchip;38
plantaciones;38
glock;38
cuenca;38;;;3:1
hasan;38;;;0:4
dolorosas;38
ancestro;38
necesitarían;38
activen;38
házlo;38
alejamos;38
morderme;38
acrobacias;38
consolar;38
expresamente;38
burócratas;38
márgenes;38
comíamos;38
santino;38
cane;38
enseñarás;38
insinuar;38
short;38;;;1:4
apostaste;38
compa;38
pateo;38
theta;38
veintisiete;38
bit;38;;;3:1
exitosamente;38
radicalmente;38
bugs;38;;;1:3
productividad;38
ackerman;38
pillaste;38
kahlan;38
presentarlo;38
carlito;38
síp;38
activados;38
saliéramos;38
iniciada;38
cague;38
naturalidad;38
peleándose;38
prepararon;38
girado;38
jessup;38
balcanes;38;;;0:4
harén;38
hymie;38
dirigidas;38
calificar;38
incluya;38
ficticio;38
hospeda;38
prestarte;38
entendible;38
oscurece;38
temperamental;38
proyecta;38
dudaba;38
karla;38;;;1:3
fabricando;38
intercepción;38
confunda;38
presume;38
lanzarme;38
residual;38
ligada;38
graciosísimo;38
sodoma;38
montan;38
volarán;38
lyndsey;38
divorcié;38
macabro;38
aderezo;38
atarme;38
scrooge;38
llamamiento;38
segurísimo;38
registre;38
adoraban;38
enfurecido;38
moratones;38
arda;38
deacuerdo;38
inquietos;38
detectó;38
noir;38;;;2:2
mortalmente;38
reaccionando;38
conseguirlas;38
discordia;38;;;3:1
besaré;38
sugiera;38
proponerle;38
defraudar;38
enseñare;38
embarazosa;38
subjefa;38
supremacía;38
seriales;38
mutaciones;38
fiambre;38
enviemos;38
alimentarlo;38
gandalf;38
comprarnos;38
bribones;38
explicaba;38
cas;38
cascarrabias;38
hologramas;38
glándula;38
excesos;38
reírnos;38
impresa;38
encontrábamos;38
inclinó;38
creativas;38
diem;38
peluquera;38
controlarlos;38
antebrazo;38
posteridad;38
shui;38
invencibles;38
porté;38
excluir;38
analizamos;38
endo;38
botánico;38;;;3:1
ramirez;38
benigno;38;;;2:2
reformado;38
lidocaína;38
mozzie;38
tajo;38;;;0:4
encárguese;38
decidirte;38
clonación;38
arreglara;38
afeitarte;38
lamiendo;38
espiritualidad;38
problemáticos;38
trastornada;38
alegrado;38
pechuga;38
conectarme;38
chupito;38
reirán;38
heathcliff;38
reprimenda;38
bajarle;38
realizará;38
promovido;38
colecciono;38
dejáramos;38
mantra;38
abarca;38
reponer;38
lanzará;38
acusarte;38
apoyarlo;38
perdonados;38
juzgarlo;38
dependemos;38
teología;38;;;3:1
machote;38
vertido;38
wilma;38
mordiscos;38
participaron;38
simbad;38
incluyéndome;38
ubica;38
exigió;38
dmitri;38;;;0:4
reemplaza;38
chocho;38
lluvioso;38
suburbio;38
aceptaremos;38
jolie;38
katarina;38
internamente;38
disculpé;38
pepinos;38
antoja;38
litio;38
portadores;38
silvana;38
hepática;38
estrangulación;38
arne;38;;;0:4
agresores;38
goza;38
galés;38
agradará;38
ignoramos;38
fijan;38
contratación;38;;;3:1
gnomos;38
hahn;38;;;0:4
navegador;38
minería;38;;;3:1
malicioso;38
armaduras;38
trombón;38
rarezas;38
repitan;38
hess;38;;;0:4
partí;38
presenció;38
atropina;38
xv;38
pastelillos;38
milenios;38
indy;38;;;0:4
poseidón;38;;;0:4
llevadlo;38
véalo;38
sustitutos;38
empaquetar;38
aplaudiendo;38
encargues;38
arrepentirte;38
pruébelo;38
reclamos;38
indirectamente;38
cortafuegos;38
canalizar;38
significo;38
merlyn;38
paranoicos;38
jueguito;38
claxon;38
clasificar;38
adición;38
alcanzarme;38
celebrará;38
muérdago;38
parten;38
aceptadas;38
hubierais;38
empezaban;38
leguas;38
braxton;38
insignias;38
checo;38
bits;38
rescatarlo;38
camines;38
inca;38;;;2:2
chorrada;38
registré;38
fraternidades;38
ene;38
díganles;38
contestaba;38
coctel;38
princesita;38
búscala;38
sustituido;38
fortalezas;38
embrión;38
interrumpida;38
antipático;38
volemos;38
moloch;38
solté;38
pretensiones;38
desequilibrio;38
mimos;38
esternón;38
olly;38
zodíaco;38
ausentes;38
rumba;38;;;3:1
ivamos;38
parentesco;38
vasectomía;38
barracón;38
flexibilidad;38
adalind;38
activamente;38
manténte;38
barre;38;;;1:3
manco;38;;;1:4
dieter;38;;;0:4
alegando;38
demoníaca;38
fumamos;38
etiquetado;38
supliqué;38
atarlo;38
atraviese;38
conquistó;38
adultas;38
lugarteniente;38
tolliver;38
representaciones;38
kass;38
enjuague;38
deepak;38
malinterprete;38
liang;38;;;0:4
ipor;38
apure;38;;;0:4
acosadora;38
odiarlo;38
compuertas;38
engranaje;38
lmposible;38
territorial;38;;;3:1
suzette;38
imaginármelo;38
descontrolado;38
paralelos;38
pedirías;38
ratonera;38
policíaca;38
zoya;38
fía;38
hipnotizado;38
pacientemente;38
dennos;38
tocarás;38
desaparezcas;38
viejita;38
rescatarla;38
barracones;38
equilibrado;38
volcánica;38
metafóricamente;38
ordenan;38
entrenamos;38
consistencia;38
macintosh;38;;;0:4
imprevisible;38
desaparecería;38
anguilas;38
aplastante;38
potencias;38
innato;38
filtra;38
sople;38
challenger;38;;;0:4
inesperados;38
lol;38
shauna;38
inyectó;38
depositado;38
contingencia;38
ganges;38;;;0:4
destinadas;38
efectuar;38
hormona;38
chiquillos;38
sensorial;38
compasiva;38
devuélvele;38
matándome;38
acuestan;38
dominan;38
volcó;38
skylar;38
azotado;38
soberbia;38
empuñadura;38
pillen;38
claustrofobia;38
perdoneme;38
ciera;38
juliana;38;;;0:4
requerir;38
callaré;38
ocupes;38
beicon;38
perseguirme;38
galilea;38;;;0:4
arrebató;38
kyra;38
derrotas;38
presionan;38
tentadora;38
cruciales;38
bobina;38
romi;38
sforza;38;;;0:4
prados;38;;;3:1
fábula;38
tardía;38
hotchner;38
escaneando;38
suk;38
ajustando;38
contactarte;38
guinness;38;;;0:4
colillas;38
cociné;38
bombeando;38
perderías;38
requerirá;38
forcejeo;38
liberarnos;38
kes;38
coincida;38
ducharte;38
soportaré;38
munna;38
continuarán;38
proclama;38
quedéis;38
aplazar;38
bastan;38
televidentes;38
revelada;38;;;3:1
encontraréis;38
cogerlos;38
propano;38
lestrade;38
mediación;38
burócrata;38
expulsó;38
maldecido;38
antwon;38
avisando;38
encontrad;38
rutinaria;38
tudor;38;;;0:4
echarlos;38
aron;38
hablase;38
germain;38;;;0:4
enfadé;38
jurídico;38;;;3:1
deténgalo;38
maniobrar;38
fallaré;37
fernández;37;;;0:4
ahorramos;37
bucarest;37;;;0:4
regulación;37
invasor;37
arrojan;37
tigresa;37
olvidémonos;37
siciliano;37
virtuosa;37
persiste;37
picaduras;37
boya;37
pretendemos;37
dábamos;37
muéstramelo;37
boina;37
ocultarnos;37
pretendas;37
templarios;37;;;2:2
ilógico;37
censo;37;;;2:2
aproximan;37
guárdame;37
deshonor;37
valorado;37
escalofrío;37
serenata;37
zara;37;;;0:4
cojeando;37
autismo;37
mantuvieras;37
trolls;37
transforman;37
repiten;37
braverman;37
estereotipos;37
hombrecillo;37
metamos;37
ayudándote;37
analizarlo;37
habléis;37
retribución;37
guardara;37
teherán;37;;;0:4
gatsby;37
usarte;37
evasiva;37
tag;37;;;1:3
póngale;37
convocó;37
comportes;37
apurar;37
atraes;37
vestí;37
prestaré;37
coincidimos;37
parrillada;37
rs;37
reconozcan;37
causarte;37
medievales;37
supondría;37
dentistas;37
croacia;37;;;0:4
reaccionado;37
foxtrot;37
torpeza;37
miyagi;37
regalan;37
llévatelos;37
disculparé;37
concentres;37
reformar;37
coopere;37
señalan;37
exploradora;37
cortara;37
caricia;37
estrías;37
plomería;37
varados;37
nadan;37
fallecidos;37
inclinarse;37
esnob;37
batea;37
karina;37;;;0:4
generando;37
quedense;37
apreté;37
luciérnagas;37
salino;37
juno;37;;;0:4
contestará;37
guarro;37
embotellada;37
wikileaks;37
cromo;37
superaste;37
tangible;37
ladillas;37
iraníes;37
portafolios;37
quítalo;37
cogedlo;37
exprés;37;;;3:1
verne;37;;;0:4
ilimitada;37;;;3:1
disección;37
sufrirán;37
yodo;37
inscrito;37
fáser;37
flancos;37
démela;37
apagaré;37
asistiendo;37
vayase;37
atticus;37
procedencia;37
sarcástica;37
estabilizado;37
colgaba;37
antisocial;37
buscándole;37
remi;37
saliente;37
inconscientemente;37
opuestas;37
anuncian;37
ryland;37
mirarse;37
hackeado;37
huída;37
autobiografía;37
traídos;37
gírate;37
colocarlo;37
takahashi;37;;;0:4
sostuve;37
fray;37;;;2:2
ea;37
rechace;37
brujos;37;;;3:1
llévela;37
secuestrando;37
abrasiones;37
ewan;37
limpiaremos;37
entusiastas;37
adulador;37
enfermeros;37
yoshida;37;;;0:4
correría;37
prestaste;37
durarán;37
atravesamos;37
abbs;37
caminatas;37
inventas;37
caballeroso;37
defenderla;37
aserradero;37
apreciada;37
sweater;37
échalo;37
salís;37
enfrentaremos;37
entidades;37
meterlos;37
rozó;37
caperucita;37
continué;37
volverla;37
viajaron;37
retrocediendo;37
bragueta;37
deseaste;37
helsing;37
enterrarla;37
mezcló;37
derritiendo;37
agria;37
colgarme;37
injusticias;37
garito;37
forjado;37
corrigan;37
llegarían;37
tecnicamente;37
puff;37
agradecen;37
aplicada;37;;;3:1
cívico;37;;;2:2
presunción;37
arriesgan;37
acuéstese;37
pararle;37
hormiguero;37;;;3:1
riggins;37
valoración;37
involucran;37
mohamed;37;;;0:4
protejas;37
cardassia;37
ruedo;37;;;3:1
buñuelos;37
reportan;37
consumado;37
aurelio;37;;;0:4
moderado;37
golpearía;37
distraerte;37
esquimales;37
concentrate;37
emm;37
psi;37
pertenezca;37
comprobaremos;37
prométame;37
carpetas;37
piercing;37
maldijo;37
fortalece;37
miráis;37
castrado;37
cucú;37
trituradora;37
renacuajo;37
genéticas;37
mirarnos;37
pedófilos;37
bíceps;37
guardarla;37
eutanasia;37
rompio;37
periscopio;37
sacrificarse;37
calló;37
asoma;37
hábiles;37
prestaba;37
contaminar;37
tensas;37
smythe;37
extrañan;37
tensos;37
engañen;37
acierta;37
ejecutor;37;;;3:1
callaras;37
robarles;37
abrace;37
oscurecer;37
esquivando;37
apophis;37
compartamos;37
verter;37
venderán;37
apuntarme;37
volviéramos;37
frijol;37
invernal;37
aconsejaría;37
yarda;37
llévensela;37
colcha;37
márchense;37
flirtear;37
dov;37
atrápenlos;37
polillas;37
accionista;37
dolorosamente;37
nascar;37
regaliz;37
ito;37;;;0:4
falsedad;37
actualizaciones;37
expresando;37
rindan;37
dificulta;37
supervisando;37
renegados;37
milena;37
burgueses;37
bésala;37
tríada;37;;;3:1
privación;37
noo;37
usaran;37
conmocionada;37
bomboncito;37
pasadlo;37
alambres;37
porqueria;37
estropeada;37
yusuf;37;;;0:4
metieras;37
examinen;37
entrenan;37
aquaman;37
nic;37
imagínatelo;37
iy;37
desnudarse;37
utilería;37
psicológicas;37
molestarnos;37
obscena;37
averiguaron;37
momias;37
taiwan;37
penso;37
rosco;37
resina;37
terrícola;37
faisán;37
derechas;37
desangrando;37
reparador;37
ponéis;37
extendida;37
chadwick;37;;;0:4
protegidas;37;;;3:1
budismo;37
súbitamente;37
compositores;37
caminantes;37;;;3:1
papitas;37
ambientes;37
temeraria;37
transilvania;37;;;0:4
tíbet;37;;;0:4
veran;37
aumentaron;37
existiría;37
saludó;37
empujarme;37
trás;37
engañosa;37
demoró;37
quitaos;37
tocarlos;37
revueltas;37;;;3:1
sufriera;37
medici;37;;;0:4
premier;37;;;0:4
rambaldi;37
horquilla;37
explotara;37
realizaron;37
malia;37
convincentes;37
habréis;37
vándalos;37
guita;37
oprimidos;37
conjuntos;37
giraba;37
propenso;37
tung;37
enzimas;37
invaden;37
amábamos;37
desafortunados;37
nitroglicerina;37
sujete;37
derivado;37
ráfagas;37
acre;37;;;1:3
besaron;37
infiltración;37
habib;37
preguntarías;37
requerida;37
cardiólogo;37
recaudador;37
vocero;37
calvos;37
arete;37
tomarlos;37
tor;37;;;0:4
bebed;37
intemperie;37
sharpe;37
forajido;37
moviera;37
dancing;37;;;0:4
bandada;37
bruma;37
mordieron;37
tibet;37
rao;37;;;0:4
chapuzón;37
atraerá;37
retienen;37
entenderla;37
matilde;37;;;0:4
durga;37
riff;37;;;3:1
liquidado;37
maquis;37;;;3:1
finalidad;37
cobramos;37
lactosa;37
plausible;37
analicé;37
purga;37;;;3:1
congele;37
masticando;37
ilegítimo;37
deportación;37
volvi;37
generado;37
polémica;37
maximo;37
sernos;37
gime;37
mongol;37;;;3:1
torácico;37
empaqué;37
recogiera;37
entendés;37
logres;37
retirará;37
asustamos;37
pedicura;37
eligiera;37
estafando;37
magnéticos;37
gao;37;;;0:4
inscripciones;37
viles;37
descansemos;37
apasiona;37
rastreó;37
ambiciosos;37
brianna;37
afirmando;37
esperarla;37
volvéis;37
financiado;37
alcánzame;37
fondue;37
cañas;37;;;2:2
burdeles;37
conquistadores;37
levantara;37
tron;37
cineastas;37
somalia;37;;;0:4
iria;37
festividades;37
twister;37
desconecta;37
tratábamos;37
nenita;37
interrogarle;37
invente;37
pulmonía;37
estornudar;36
empaque;36
arrastras;36
golpearle;36
repitas;36
autostop;36
desaparecio;36
apurados;36
alentar;36
demando;36
suv;36
marchita;36
tocabas;36
tonteando;36
mima;36
cristiandad;36;;;3:1
narrativa;36
hurgar;36
mediador;36
hadar;36
birgitte;36
senora;36
bastilla;36;;;0:4
contraatacar;36
traspasar;36
alimentó;36
produjeron;36
obligarla;36
contemos;36
sacacorchos;36
encarcelados;36
compuso;36
doesn;36
compartí;36
soufflé;36
midiendo;36
prioritario;36
infiernos;36
din;36;;;1:3
falco;36
comparable;36
determinó;36
sujetas;36
surja;36
luchará;36
avergüence;36
shampoo;36
sutileza;36
comodo;36
anticipar;36
